	yuanlai	yuce	shaixuan
胡黄连、银柴胡。胡黄连。苦。银柴胡。甘。胡黄连。寒。银柴胡。微寒。胡黄连。肝,胃,大肠。解毒,泻火,清热银柴胡胃,肝清虚热,除疳热。	0	0	0
大蓟、皂荚子。大蓟。微苦,甘。皂荚子。辛。大蓟。凉。皂荚子。温。大蓟。心,肝。止血,消肿,凉血皂荚子大肠,肺祛风,散热,散结,润肠,通便,化痰。	0	0	0
胡桃仁、野菊花。胡桃仁。甘,涩。野菊花。苦,辛。胡桃仁。温。野菊花。平。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精野菊花肝,肺疏风,清热,解毒,平肝。	0	0	0
独活、赤石脂。独活。辛,苦。赤石脂。甘,酸,涩。独活。0。赤石脂。温。独活。膀胱,肾。祛风,止痛,散寒赤石脂心,脾,胃,大肠止血,收敛,敛疮,生肌,涩肠。	0	0	0
绿豆、鹿角胶。绿豆。甘。鹿角胶。咸,甘。绿豆。寒。鹿角胶。温。绿豆。心,胃。解毒,利水,清热鹿角胶肝,肾止血,益精,益精血,安胎。	0	0	0
大蓟、葱白。大蓟。微苦,甘。葱白。辛。大蓟。凉。葱白。温。大蓟。心,肝。止血,消肿,凉血葱白胃,肺杀虫,通阳,解毒。	0	0	0
绿豆、枳壳。绿豆。甘。枳壳。酸,苦。绿豆。寒。枳壳。微寒。绿豆。心,胃。解毒,利水,清热枳壳肺,胃,大肠,肝,脾消积,理气,行滞,宽胸。	0	0	0
黄精、珍珠母。黄精。甘。珍珠母。甘,咸。黄精。平。珍珠母。寒。黄精。脾,肺,肾。润肺珍珠母心,肝明目,清肝,平肝,安神,潜阳,定惊。	0	0	0
白附子、枸杞子。白附子。辛,甘。枸杞子。甘。白附子。温。枸杞子。平。白附子。肝,胃。解毒,通经,祛风枸杞子肝,肺,肾润肺。	0	0	0
木蝴蝶、甜瓜子。木蝴蝶。微苦,甘。甜瓜子。甘。木蝴蝶。微寒。甜瓜子。寒。木蝴蝶。肝,胃,肺。生肌,利咽,润肺,疏肝,和胃,敛疮甜瓜子大肠,肺,胃清肺,散结,润肠。	0	0	0
白果、大蒜。白果。涩,苦,甘。大蒜。辛。白果。平。大蒜。温。白果。肾,肺。止带,敛肺,缩尿大蒜大肠,肺,胃,脾温中,杀虫,解毒,行滞。	0	0	0
楮实、五加皮。楮实。甘。五加皮。微甘,苦,辛。楮实。寒。五加皮。温。楮实。肝,脾,肾。清肝,利水,明目,健脾五加皮肾,肝祛风,补肝,强筋,活血。	0	0	0
丝瓜络、淫羊藿。丝瓜络。苦。淫羊藿。甘,辛。丝瓜络。凉。淫羊藿。温。丝瓜络。肝,胃,肺。消肿,解毒,通经淫羊藿肾,肝补肾,祛风,强筋,除湿。	0	0	0
禹余粮、川楝子。禹余粮。咸。川楝子。苦。禹余粮。平,寒。川楝子。0。禹余粮。大肠,胃,脾。涩肠,止带,止血川楝子膀胱止痛,杀虫,行气,疏肝。	1	0	1
厚朴花、炮姜。厚朴花。辛,微苦。炮姜。苦,辛。厚朴花。温。炮姜。温。厚朴花。胃,脾,肺。行气炮姜肝,脾,胃温经,止泻,止血,温中。	0	0	0
胡桃仁、黄精。胡桃仁。甘,涩。黄精。甘。胡桃仁。温。黄精。平。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精黄精脾,肺,肾润肺。	0	0	0
甜瓜子、姜黄。甜瓜子。甘。姜黄。苦,辛。甜瓜子。寒。姜黄。温。甜瓜子。大肠,肺,胃。清肺,散结,润肠姜黄肝,脾通经,破血,行气,止痛。	0	0	0
大戟、白及。大戟。苦,辛。白及。苦,甘,涩。大戟。寒。白及。寒。大戟。膀胱,脾,肺,肾,肝。散结,消肿,泻水,逐饮白及胃,肺消肿,止血,生肌,收敛。	0	0	0
木蝴蝶、枸杞子。木蝴蝶。微苦,甘。枸杞子。甘。木蝴蝶。微寒。枸杞子。平。木蝴蝶。肝,胃,肺。生肌,利咽,润肺,疏肝,和胃,敛疮枸杞子肝,肺,肾润肺。	0	0	0
小蓟、禹余粮。小蓟。甘,微苦。禹余粮。咸。小蓟。凉。禹余粮。平,寒。小蓟。肝,脾。止血,清热,凉血,消肿禹余粮大肠,胃,脾涩肠,止带,止血。	0	0	0
白附子、鹿角胶。白附子。辛,甘。鹿角胶。咸,甘。白附子。温。鹿角胶。温。白附子。肝,胃。解毒,通经,祛风鹿角胶肝,肾止血,益精,益精血,安胎。	0	0	0
银柴胡、佩兰。银柴胡。甘。佩兰。辛。银柴胡。微寒。佩兰。平。银柴胡。胃,肝。清虚热,除疳热佩兰脾,胃解暑,和中,辟秽。	1	0	1
大青叶、绿豆。大青叶。苦。绿豆。甘。大青叶。寒。绿豆。寒。大青叶。心,肝,胃,脾。清热,凉血,解毒绿豆心,胃解毒,利水,清热。	0	0	0
分心木、禹余粮。分心木。苦,涩。禹余粮。咸。分心木。平。禹余粮。平,寒。分心木。肾,脾。止带,止泻,缩尿,止血禹余粮大肠,胃,脾涩肠,止带,止血。	0	0	0
炮姜、佩兰。炮姜。苦,辛。佩兰。辛。炮姜。温。佩兰。平。炮姜。肝,脾,胃。温经,止泻,止血,温中佩兰脾,胃解暑,和中,辟秽。	0	0	0
泽兰、槟榔。泽兰。苦,辛。槟榔。辛,苦。泽兰。微温。槟榔。温。泽兰。肝,脾。消痈,活血,消肿,解毒槟榔大肠,胃消积,截疟。	0	0	0
百部、石决明。百部。苦,甘。石决明。咸。百部。微温。石决明。寒。百部。肺。灭虱,止咳,润肺,杀虫石决明肝清热,明目,平肝。	0	0	0
野菊花、炮姜。野菊花。苦,辛。炮姜。苦,辛。野菊花。平。炮姜。温。野菊花。肝,肺。疏风,清热,解毒,平肝炮姜肝,脾,胃温经,止泻,止血,温中。	1	0	1
鹿角胶、侧柏叶。鹿角胶。咸,甘。侧柏叶。涩,苦。鹿角胶。温。侧柏叶。微寒。鹿角胶。肝,肾。止血,益精,益精血,安胎侧柏叶肝,大肠,肺止咳,祛风,祛痰,凉血,止血。	0	0	0
胡黄连、麻黄根。胡黄连。苦。麻黄根。微苦,甘。胡黄连。寒。麻黄根。平。胡黄连。肝,胃,大肠。解毒,泻火,清热麻黄根肺止汗。	0	0	0
半夏、竹茹。半夏：辛、温、有毒。竹茹：甘、凉。 。半夏：归脾、胃经。竹茹：归胃、胆经。 半夏：燥湿化痰，降逆止呕，消痞散结。竹茹：清热，凉血，化痰，止吐。 。	0	1	-1
蝉蜕、茯苓。蝉蜕。咸,甘。茯苓。甘,淡。蝉蜕。凉。茯苓。平。蝉蜕。肝,肺。退翳,明目,利咽,止痉,祛风,透疹茯苓心,脾,肺,肾利水,健脾,安神,和胃,宁心。	0	0	0
石灰、鹿角胶。石灰。涩,苦,辛。鹿角胶。咸,甘。石灰。温。鹿角胶。温。石灰。肝。止痒,杀虫,敛疮,止血,解毒鹿角胶肝,肾止血,益精,益精血,安胎。	0	0	0
黄精、石决明。黄精。甘。石决明。咸。黄精。平。石决明。寒。黄精。脾,肺,肾。润肺石决明肝清热,明目,平肝。	0	0	0
香附、艾叶。香附：辛微苦甘、平。艾叶：苦辛、温。 。香附：归肝、三焦经。艾叶：归肝、脾、肾经。 香附：理气解郁，止痛调经。艾叶：理气血，逐寒湿，温经，止血，安胎。 。	0	1	-1
马鞭草、川楝子。马鞭草。辛,苦。川楝子。苦。马鞭草。微寒。川楝子。0。马鞭草。肝,脾。解毒,消肿,活血,利水,清热,截疟,通经川楝子膀胱止痛,杀虫,行气,疏肝。	0	0	0
白果、黄精。白果。涩,苦,甘。黄精。甘。白果。平。黄精。平。白果。肾,肺。止带,敛肺,缩尿黄精脾,肺,肾润肺。	0	0	0
瞿麦、白附子。瞿麦。苦。白附子。辛,甘。瞿麦。寒。白附子。温。瞿麦。心,肝,膀胱,小肠。通经,活血白附子肝,胃解毒,通经,祛风。	0	0	0
麦冬、玄参。麦冬：甘微苦、寒。玄参：苦咸、凉。 。麦冬：归肺、胃、心经。玄参：归肺、肾经。 麦冬：养阴润肺，清心除烦，益胃生津。玄参：滋阴，降火，除烦，解毒。 。	0	1	-1
藜芦、石灰。藜芦。苦,辛。石灰。涩,苦,辛。藜芦。寒。石灰。温。藜芦。肝,胃,肺。杀虫石灰肝止痒,杀虫,敛疮,止血,解毒。	0	0	0
淫羊藿、川贝母。淫羊藿。甘,辛。川贝母。甘。淫羊藿。温。川贝母。微寒。淫羊藿。肾,肝。补肾,祛风,强筋,除湿川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	1	0	1
白鲜皮、白附子。白鲜皮。咸,苦。白附子。辛,甘。白鲜皮。寒。白附子。温。白鲜皮。脾,小肠,膀胱,胃,肺。祛风,清热,止痒,解毒白附子肝,胃解毒,通经,祛风。	0	0	0
板蓝根、石斛。板蓝根。苦。石斛。甘。板蓝根。寒。石斛。微寒。板蓝根。肝,胃。解毒,凉血,清热,利咽石斛肾,胃,肺滋阴,润肺,明目,强腰,生津,清热。	0	0	0
禹余粮、川贝母。禹余粮。咸。川贝母。甘。禹余粮。平,寒。川贝母。微寒。禹余粮。大肠,胃,脾。涩肠,止带,止血川贝母心,肺清热,化痰,散结,消肿,止咳,润肺。	1	0	1
黄精、银柴胡。黄精。甘。银柴胡。甘。黄精。平。银柴胡。微寒。黄精。脾,肺,肾。润肺银柴胡胃,肝清虚热,除疳热。	0	0	0
羚羊角、龙胆草。羚羊角。咸。龙胆草。苦。羚羊角。寒。龙胆草。寒。羚羊角。心,肝。明目,清肝,解毒,凉血,平肝龙胆草肝,胆定惊,清热。	0	0	0
天麻、钩藤。天麻：甘、平。钩藤：甘、凉。 。天麻：归肝经。钩藤：归肝、心经。 天麻：熄风，定惊。钩藤：清热平肝，熄风定惊。 。	0	1	-1
马鞭草、野菊花。马鞭草。辛,苦。野菊花。苦,辛。马鞭草。微寒。野菊花。平。马鞭草。肝,脾。解毒,消肿,活血,利水,清热,截疟,通经野菊花肝,肺疏风,清热,解毒,平肝。	0	0	0
胡桃仁、龙胆草。胡桃仁。甘,涩。龙胆草。苦。胡桃仁。温。龙胆草。寒。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精龙胆草肝,胆定惊,清热。	0	0	0
川牛膝、白及。川牛膝。甘,微苦。白及。苦,甘,涩。川牛膝。平。白及。寒。川牛膝。肝,肾。活血,祛风白及胃,肺消肿,止血,生肌,收敛。	0	0	0
藜芦、竹叶。藜芦。苦,辛。竹叶。淡,甘。藜芦。寒。竹叶。寒。藜芦。肝,胃,肺。杀虫竹叶心,胃,肺清热,除烦,利尿,生津。	0	0	0
甘草梢、桑寄生。甘草梢。甘。桑寄生。甘,苦。甘草梢。寒。桑寄生。平。甘草梢。心,肝,脾。解毒,通淋,利尿,泻火桑寄生肝,肾补肝,祛风,安胎,强筋。	0	0	0
马宝、太子参。马宝。微苦,甘,咸。太子参。微苦,甘。马宝。凉。太子参。微寒。马宝。心,肝。清热,解毒,化痰太子参肺生津。	0	0	0
马鞭草、侧柏叶。马鞭草。辛,苦。侧柏叶。涩,苦。马鞭草。微寒。侧柏叶。微寒。马鞭草。肝,脾。解毒,消肿,活血,利水,清热,截疟,通经侧柏叶肝,大肠,肺止咳,祛风,祛痰,凉血,止血。	0	0	0
胡桃仁、银柴胡。胡桃仁。甘,涩。银柴胡。甘。胡桃仁。温。银柴胡。微寒。胡桃仁。肝,肺,肾。温肺,润肠,通便,补肾,固精银柴胡胃,肝清虚热,除疳热。	0	0	0
黄芪、柴胡。黄芪：甘、微温。柴胡：苦、辛、微寒。 。黄芪：归肺、脾经。柴胡：归心包络、肝、三焦、胆经。 黄芪：生用：益卫固表，利水消肿，托毒，生肌；炙用：补中益气。柴胡：和解表里，疏肝，升阳。 。	0	1	-1
小蓟、赤石脂。小蓟。甘,微苦。赤石脂。甘,酸,涩。小蓟。凉。赤石脂。温。小蓟。肝,脾。止血,清热,凉血,消肿赤石脂心,脾,胃,大肠止血,收敛,敛疮,生肌,涩肠。	0	0	0
石斛、麻黄根。石斛。甘。麻黄根。微苦,甘。石斛。微寒。麻黄根。平。石斛。肾,胃,肺。滋阴,润肺,明目,强腰,生津,清热麻黄根肺止汗。	0	0	0
白芍、钩藤。白芍：苦、酸、微寒。钩藤：甘、凉。 。白芍：归肝、脾经。钩藤：归肝、心经。 白芍：养血柔肝，缓急止痛，敛阴收汗。钩藤：熄风解痉，平肝清热。 。	0	1	-1
荷梗、姜黄。荷梗。苦。姜黄。苦,辛。荷梗。平。姜黄。温。荷梗。脾,膀胱。解暑,清热,理气姜黄肝,脾通经,破血,行气,止痛。	0	0	0
姜黄、银柴胡。姜黄。苦,辛。银柴胡。甘。姜黄。温。银柴胡。微寒。姜黄。肝,脾。通经,破血,行气,止痛银柴胡胃,肝清虚热,除疳热。	0	0	0
白鲜皮、大青叶。白鲜皮。咸,苦。大青叶。苦。白鲜皮。寒。大青叶。寒。白鲜皮。脾,小肠,膀胱,胃,肺。祛风,清热,止痒,解毒大青叶心,肝,胃,脾清热,凉血,解毒。	0	0	0
分心木、薤白。分心木。苦,涩。薤白。辛,苦。分心木。平。薤白。0。分心木。肾,脾。止带,止泻,缩尿,止血薤白心,大肠,胃,肺宽胸,通阳,散结,理气。	0	0	0
板蓝根、珍珠母。板蓝根。苦。珍珠母。甘,咸。板蓝根。寒。珍珠母。寒。板蓝根。肝,胃。解毒,凉血,清热,利咽珍珠母心,肝明目,清肝,平肝,安神,潜阳,定惊。	0	0	0
沉香、白术。沉香。辛,苦。白术。苦,甘。沉香。温。白术。温。沉香。肝,肾,胃,胆,脾,肺。降逆,平喘,温中,止痛,纳气,行气白术脾,胃健脾,止汗,利水,安胎。	0	0	0
伏龙肝、龙胆草。伏龙肝。辛。龙胆草。苦。伏龙肝。温。龙胆草。寒。伏龙肝。肝,胃,脾。温中,止呕,止泻,止血龙胆草肝,胆定惊,清热。	0	0	0
香附、延胡索。香附：辛微苦甘、平。延胡索：辛苦、温。 。香附：归肝、三焦经。延胡索：归肝、胃经。 香附：理气解郁，调经止痛。元胡：活血、行气、止痛。 。	0	1	-1
川楝子、莱菔子。川楝子。苦。莱菔子。甘,辛。川楝子。0。莱菔子。平。川楝子。膀胱。止痛,杀虫,行气,疏肝莱菔子大肠,肺,胃,脾降气,消食,化痰。	0	0	0
浮萍、珍珠母。浮萍。辛。珍珠母。甘,咸。浮萍。寒。珍珠母。寒。浮萍。肺,膀胱。解表,止痒,利水,清热,解毒,消肿,发汗,透疹珍珠母心,肝明目,清肝,平肝,安神,潜阳,定惊。	0	0	0
马宝、罂粟壳。马宝。微苦,甘,咸。罂粟壳。涩,酸。马宝。凉。罂粟壳。寒。马宝。心,肝。清热,解毒,化痰罂粟壳大肠,肺,肾固肾,止痛,敛肺,涩肠。	0	0	0
皂荚子、百部。皂荚子。辛。百部。苦,甘。皂荚子。温。百部。微温。皂荚子。大肠,肺。祛风,散热,散结,润肠,通便,化痰百部肺灭虱,止咳,润肺,杀虫。	0	0	0
土贝母、白附子。土贝母。苦。白附子。辛,甘。土贝母。凉。白附子。温。土贝母。脾,肺。清热,散结,化痰白附子肝,胃解毒,通经,祛风。	0	0	0
小蓟、独活。小蓟。甘,微苦。独活。辛,苦。小蓟。凉。独活。0。小蓟。肝,脾。止血,清热,凉血,消肿独活膀胱,肾祛风,止痛,散寒。	0	0	0
益母草、川楝子。益母草。辛,苦。川楝子。苦。益母草。0。川楝子。0。益母草。心包,肾,肝。利尿,解毒,消肿,调经,清热,活血川楝子膀胱止痛,杀虫,行气,疏肝。	1	0	1
黄精、侧柏叶。黄精。甘。侧柏叶。涩,苦。黄精。平。侧柏叶。微寒。黄精。脾,肺,肾。润肺侧柏叶肝,大肠,肺止咳,祛风,祛痰,凉血,止血。	0	0	0
紫草、大戟。紫草。苦。大戟。苦,辛。紫草。寒。大戟。寒。紫草。心。活血,解毒,凉血,透疹大戟膀胱,脾,肺,肾,肝散结,消肿,泻水,逐饮。	0	0	0
骨碎补、丝瓜络。骨碎补。苦。丝瓜络。苦。骨碎补。温。丝瓜络。凉。骨碎补。肾,肝。补肾,活血,止痛丝瓜络肝,胃,肺消肿,解毒,通经。	0	0	0
甘草梢、银柴胡。甘草梢。甘。银柴胡。甘。甘草梢。寒。银柴胡。微寒。甘草梢。心,肝,脾。解毒,通淋,利尿,泻火银柴胡胃,肝清虚热,除疳热。	0	0	0
骨碎补、石斛。骨碎补。苦。石斛。甘。骨碎补。温。石斛。微寒。骨碎补。肾,肝。补肾,活血,止痛石斛肾,胃,肺滋阴,润肺,明目,强腰,生津,清热。	0	0	0
淡豆豉、野菊花。淡豆豉。辛,苦。野菊花。苦,辛。淡豆豉。平。野菊花。平。淡豆豉。心,膀胱,三焦,胃,小肠,肺。解肌,除烦野菊花肝,肺疏风,清热,解毒,平肝。	0	0	0
白薇、桑寄生。白薇。苦,咸。桑寄生。甘,苦。白薇。寒。桑寄生。平。白薇。胃,肺。解毒,利尿,疗疮,通淋,清热桑寄生肝,肾补肝,祛风,安胎,强筋。	0	0	0
粳米、禹余粮。粳米。甘。禹余粮。咸。粳米。平。禹余粮。平,寒。粳米。胃,肺,脾。补气,健脾,除烦,止泻禹余粮大肠,胃,脾涩肠,止带,止血。	0	0	0
分心木、熟地黄。分心木。苦,涩。熟地黄。甘。分心木。平。熟地黄。温。分心木。肾,脾。止带,止泻,缩尿,止血熟地黄肝,肾补血,填髓,益精。	0	0	0
绿豆、马鞭草。绿豆。甘。马鞭草。辛,苦。绿豆。寒。马鞭草。微寒。绿豆。心,胃。解毒,利水,清热马鞭草肝,脾解毒,消肿,活血,利水,清热,截疟,通经。	0	0	0
厚朴花、藜芦。厚朴花。辛,微苦。藜芦。苦,辛。厚朴花。温。藜芦。寒。厚朴花。胃,脾,肺。行气藜芦肝,胃,肺杀虫。	0	0	0
天麻、天南星。天麻：甘、平。天南星：苦辛、温、有毒。 。天麻：归肝经。天南星：归肺、肝、脾经。 天麻：熄风，定惊。天南星：燥湿化痰，祛风定惊，消肿散结。 。	0	1	-1
旋覆花、延胡索。旋覆花。苦,辛,咸。延胡索。辛,苦。旋覆花。微温。延胡索。温。旋覆花。胃,大肠,肺。降气,止呕延胡索心,肝,脾,肺,胃活血,理气,散瘀,止痛。	1	0	1
赤芍、川芎。赤芍：苦、微寒。川芎：辛、温。 。赤芍：归肝、脾经。川芎：归肝、胆经。 赤芍：清热凉血，活血祛瘀。川芎：行气开郁，祛风燥湿，活血止痛。 。	0	1	-1
枳壳、石决明。枳壳。酸,苦。石决明。咸。枳壳。微寒。石决明。寒。枳壳。肺,胃,大肠,肝,脾。消积,理气,行滞,宽胸石决明肝清热,明目,平肝。	0	0	0
皂荚子、紫苏子。皂荚子。辛。紫苏子。辛。皂荚子。温。紫苏子。温。皂荚子。大肠,肺。祛风,散热,散结,润肠,通便,化痰紫苏子大肠,肺润肠,平喘,降气。	0	0	0
板蓝根、益母草。板蓝根。苦。益母草。辛,苦。板蓝根。寒。益母草。0。板蓝根。肝,胃。解毒,凉血,清热,利咽益母草心包,肾,肝利尿,解毒,消肿,调经,清热,活血。	0	0	0
石灰、车前草。石灰。涩,苦,辛。车前草。甘。石灰。温。车前草。寒。石灰。肝。止痒,杀虫,敛疮,止血,解毒车前草肝,膀胱,肾解毒,清热,凉血,利尿。	0	0	0
伏龙肝、银柴胡。伏龙肝。辛。银柴胡。甘。伏龙肝。温。银柴胡。微寒。伏龙肝。肝,胃,脾。温中,止呕,止泻,止血银柴胡胃,肝清虚热,除疳热。	0	0	0
川牛膝、牛黄。川牛膝。甘,微苦。牛黄。苦,甘。川牛膝。平。牛黄。凉。川牛膝。肝,肾。活血,祛风牛黄心,肝清热,开窍,清心,解毒。	0	0	0
